235.40||0.01||0.00||0.00||2018-08-25T12:13:00+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:13:02+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:13:04+02:00
235.40||0.01||0.00||0.00||2018-08-25T12:13:06+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:13:08+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:13:10+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:13:12+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:13:14+02:00
235.20||0.01||0.00||0.01||2018-08-25T12:13:16+02:00
235.20||0.01||0.00||0.01||2018-08-25T12:13:18+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:13:20+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:13:22+02:00
235.40||0.01||0.00||0.01||2018-08-25T12:13:24+02:00
235.60||0.01||0.00||0.01||2018-08-25T12:13:26+02:00
235.40||0.01||0.00||0.01||2018-08-25T12:13:28+02:00
235.10||0.01||0.00||0.01||2018-08-25T12:13:30+02:00
235.20||0.01||0.00||0.01||2018-08-25T12:13:32+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:13:34+02:00
235.10||0.01||0.00||0.01||2018-08-25T12:13:36+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:13:38+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:13:40+02:00
234.90||0.01||0.00||0.01||2018-08-25T12:13:42+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:13:44+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:13:46+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:13:48+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:13:50+02:00
235.30||0.01||0.00||0.01||2018-08-25T12:13:52+02:00
235.20||0.01||0.00||0.01||2018-08-25T12:13:54+02:00
235.20||0.01||0.00||0.01||2018-08-25T12:13:56+02:00
235.10||0.01||0.00||0.01||2018-08-25T12:13:58+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:00+02:00
235.10||0.01||0.00||0.01||2018-08-25T12:14:02+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:04+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:06+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:08+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:10+02:00
234.90||0.01||0.00||0.01||2018-08-25T12:14:12+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:14+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:16+02:00
234.90||0.01||0.00||0.01||2018-08-25T12:14:18+02:00
234.80||0.01||0.00||0.01||2018-08-25T12:14:20+02:00
234.90||0.01||0.00||0.01||2018-08-25T12:14:22+02:00
234.90||0.01||0.00||0.01||2018-08-25T12:14:24+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:26+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:28+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:30+02:00
234.90||0.01||0.00||0.01||2018-08-25T12:14:32+02:00
235.00||0.01||0.00||0.01||2018-08-25T12:14:34+02:00
